服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2010108,214160314,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,214187226,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010108,214217950,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,214371629,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":8}]"
2010108,214374999,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":8}]"
2010108,214420576,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":12}]"
2010108,214517311,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,214521057,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,214619830,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,214651537,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":69}]"
2010108,214747153,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,214864510,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010108,215003922,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,215053229,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,215055114,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,215158243,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,215164277,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":19}]"
2010108,215190739,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,215205100,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":7}]"
2010108,215213554,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,215406527,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,215520292,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":19}]"
2010108,215524163,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,215530958,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,215563582,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,215583429,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,215591532,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010108,215607921,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,215649006,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":6}]"
2010108,215777370,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,215835779,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,215837725,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":25}]"
2010108,215840257,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":7}]"
2010108,215853780,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":12}]"
2010108,215897538,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,215900485,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,215974371,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2010108,216108776,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216128242,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,216143452,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":12}]"
2010108,216150391,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,216196177,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216198135,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010108,216244817,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,216245832,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,216288734,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":15}]"
2010108,216304262,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":8}]"
2010108,216308624,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,216328753,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":6}]"
2010108,216435776,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":15}]"
2010108,216505329,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010108,216526998,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010108,216529889,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,216533573,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2010108,216542526,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010108,216590197,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":9}]"
