服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2013602,9373239,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2013602,9400282,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2013602,9425434,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2013602,9428992,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2013602,9656114,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2013602,9658266,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2013602,9887699,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2013602,9913973,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":15}]"
2014502,10161912,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2014502,10217197,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2014502,10241303,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2014502,13000236,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2014502,13332615,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2014502,13635250,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2014502,13675287,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2015702,10842770,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2015702,10855709,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2015702,10878467,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":19}]"
2015702,13456586,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2015702,13600351,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":13}]"
2015702,14038457,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":30}]"
2015702,14884462,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":12}]"
2015702,14983329,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2015702,15827092,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":8}]"
2015702,15881532,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2015702,15949218,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2016902,11225640,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2016902,11246565,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":8}]"
2016902,11254755,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2016902,11469430,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2016902,11534557,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":55}]"
2016902,12143109,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2016902,12183024,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2016902,12541847,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2016902,12566351,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2016902,13368196,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2016902,169859,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2016902,17232556,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":22}]"
2016902,17915838,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2016902,19751733,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":49}]"
2016902,20276079,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":4}]"
2016902,22009185,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2016902,42561838,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":18}]"
2016902,45102230,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2016902,46329470,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":52}]"
2016902,49649406,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2016902,50494222,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":100}]"
2016902,51573543,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2016902,5463773,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2016902,55531402,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2016902,55919493,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2016902,56262169,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":21}]"
2016902,63778994,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":27}]"
2016902,6774573,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2017802,11671657,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2017802,11698989,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":8}]"
2017802,14079233,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2017802,16251092,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":12}]"
2017802,16693199,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2018202,10747564,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2018202,11049557,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":7}]"
2018202,12243986,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":14}]"
2018202,12504668,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2018502,11121243,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
