1570,859170,7655307536518086656,600
1640,1108970,7655307536536436736,600
1910,1695621,7655307536607215616,600
1860,1589820,7655307536594108416,600
1820,1527947,7655307536583622656,600
1650,1170690,7655307536539058176,600
1800,1501588,7655307536578379776,600
1850,1581225,7655307536591486976,600
1310,455353,7655307532154961920,600
2220,2015705,7657916720730865664,600
1700,1362274,7655307536552165376,600
1650,1172821,7655307536539058176,600
1510,1380008,7655307532207390822,600
1170,155728,7655307532118261760,600
1510,746885,7655307532207390822,600
1620,1615877,7655307536531193856,600
2140,1937682,7657916720709894146,600
2000,1803692,7657916720673193984,600
1920,1707996,7655307536609837056,600
1930,1731905,7655307536612458496,600
1390,1652053,7655307532175933440,600
1170,14547,7655307532118261760,600
1800,1490972,7655307536578379776,600
1570,846517,7655307536518086656,600
1650,1183720,7655307536539058176,600
1780,1463187,7655307536573136896,600
2080,1888957,7657916720694165505,600
1990,1800468,7657916720670572544,600
1670,1258994,7655307536544301056,600
2070,1867153,7657916720691544065,600
1600,977014,7655307536525950976,600
1920,1707479,7655307536609837056,600
1970,1779857,7655307536622944256,600
1720,1377979,7655307536557408256,600
1950,1765885,7655307536617701376,600
1830,1541258,7655307536586244096,600
1510,775130,7655307532207390822,600
1940,1749972,7655307536615079936,600
1910,1704045,7655307536607215616,600
1920,1713492,7655307536609837056,600
1950,1762005,7655307536617701376,600
1780,1458376,7655307536573136896,600
1510,777360,7655307532207390822,600
2160,1956971,7657916720715137026,600
1970,1782073,7655307536622944256,600
1960,1772614,7655307536620322816,600
1930,1732507,7655307536612458496,600
1960,1770038,7655307536620322816,600
1920,1726078,7655307536609837056,600
1930,1739062,7655307536612458496,600
1930,1744964,7655307536612458496,600
1510,761625,7655307532207390822,600
1740,1399763,7655307536562651136,600
1890,1638621,7655307536601972736,600
1910,1665164,7655307536607215616,600
1920,1711692,7655307536609837056,600
1620,1053789,7655307536531193856,600
1910,1678301,7655307536607215616,600
1170,82221,7655307532118261760,600
1610,1006426,7655307536528572416,600
1640,1124943,7655307536536436736,600
1830,1551809,7655307536586244096,600
1550,806433,7655307532217876480,600
1920,1724566,7655307536609837056,600
1930,1730271,7655307536612458496,600
1910,1678404,7655307536607215616,600
2020,1836270,7657916720678436864,600
1800,1506197,7655307536578379776,600
1930,1742180,7655307536612458496,600
1890,1635844,7655307536601972736,600
1620,1052814,7655307536531193856,600
1900,1651749,7655307536604594176,600
2240,2040228,7657916720736108546,600
1510,764881,7655307532207390822,600
1910,1701827,7655307536607215616,600
1610,991299,7655307536528572416,600
1830,1544810,7655307536586244096,600
1900,1660397,7655307536604594176,600
1920,1714476,7655307536609837056,600
2230,2018175,7657916720733487104,600
2050,1855512,7657916720686301184,600
1650,1185660,7655307536539058176,600
1170,297533,7655307532118261760,600
1920,1712058,7655307536609837056,600
2060,1875149,7657916720688922624,600
1970,1781758,7655307536622944256,600
2130,1917552,7657916720707272704,600
2090,1910499,7657916720696786944,600
2190,1991628,7657916720723001344,600
2100,1903409,7657916720699408384,600
2230,2013870,7657916720733487104,600
2220,2014733,7657916720730865664,600
2070,1876927,7657916720691544065,600
1880,1628292,7655307536599351296,600
1570,848447,7655307536518086656,600
1640,1139081,7655307536536436736,600
1600,980628,7655307536525950976,600
1170,59065,7655307532118261760,600
1910,1697553,7655307536607215616,600
1610,989031,7655307536528572416,600
1700,1365360,7655307536552165376,600
1970,1774334,7655307536622944256,600
1600,973456,7655307536525950976,600
1920,1712046,7655307536609837056,600
1390,637855,7655307532175933440,600
1960,1767096,7655307536620322816,600
1680,1276212,7655307536546922496,600
1940,1748525,7655307536615079936,600
1920,1711554,7655307536609837056,600
2000,1807434,7657916720673193984,600
2230,2019140,7657916720733487104,600
1310,444036,7655307532154961920,600
1930,1727600,7655307536612458496,600
1650,1190371,7655307536539058176,600
1580,865098,7655307536520708096,600
1550,803302,7655307532217876480,600
1820,1522950,7655307536583622656,600
1920,1710368,7655307536609837056,600
1950,1759535,7655307536617701376,600
1920,1724748,7655307536609837056,600
1510,759061,7655307532207390822,600
1970,1778478,7655307536622944256,600
1840,1569308,7655307536588865536,600
1350,465986,7655307532165447680,600
2090,1888967,7657916720696786944,600
1950,1759559,7655307536617701376,600
2210,2008653,7657916720728244224,600
1730,1389583,7655307536560029696,600
2180,1985269,7657916720720379904,600
1930,1736375,7655307536612458496,600
1510,737756,7655307532207390822,600
1950,1760941,7655307536617701376,600
1530,792949,7655307532212633618,600
1920,1714194,7655307536609837056,600
1850,1577732,7655307536591486976,600
1590,939665,7655307536523329536,600
1650,1145775,7655307536539058176,600
2120,1930794,7657916720704651264,600
1560,1523783,7655307532220497920,600
1420,682027,7655307532183797761,600
1830,1553288,7655307536586244096,600
1990,1799136,7657916720670572544,600
2160,1956911,7657916720715137026,600
1620,1035776,7655307536531193856,600
1820,1523708,7655307536583622656,600
1460,723275,7655307532194283520,600
1700,1350473,7655307536552165376,600
1730,1393517,7655307536560029696,600
